id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
21940751,VELLUTI LOFT in San Frediano,160132786,Grazia,,Centro Storico,43.76618,11.25025,Entire home/apt,100,3,5,2018-06-09,0.07,1,0,0,
21945644,Paradise in the city center,51750509,Andrea,,Centro Storico,43.77015,11.2497,Entire home/apt,146,2,38,2024-06-11,0.48,1,167,19,
21946342,Enjoy a Boutique Penthouse Near the Duomo,160194310,Lorenzo,,Centro Storico,43.77364,11.2546,Entire home/apt,717,4,201,2024-06-10,2.57,2,262,26,048017LTN2346
21957448,Rossini Apartment,112204966,Maria,,Centro Storico,43.78345,11.23907,Entire home/apt,98,2,130,2024-06-16,1.65,1,327,28,
21973816,Nice two bedrooms flat in the centre of Florence,155914336,Emanuele,,Centro Storico,43.77019,11.25489,Entire home/apt,280,3,1,2022-06-26,0.04,16,229,0,
21974192,Elegant and independent flat in Florence,155914336,Emanuele,,Centro Storico,43.77013,11.26439,Entire home/apt,280,3,2,2022-07-07,0.06,16,94,0,
21977716,Relax Garden Apartment,160460490,Paolo,,Campo di Marte,43.7869,11.27184,Private room,52,20,26,2022-01-02,0.33,1,71,0,
21992763,My Flat in Florence Rosso Fiorentino,159697738,Stefano,,Centro Storico,43.76695,11.25211,Entire home/apt,154,1,156,2024-06-09,2.13,2,46,23,048017LTN1958
21994289,Firenze  Piazza Libertà Luna,160596354,Mariantonietta,,Campo di Marte,43.78524,11.2647,Private room,86,2,112,2024-06-12,1.41,4,316,30,
22007450,Adelaide House Via dello Studio,39056615,Grazia,,Centro Storico,43.77259,11.25682,Private room,147,1,83,2024-06-13,1.10,7,196,17,
22008403,"""PIETRA D'ORO""  FIRENZE",160711660,Rossella,,Rifredi,43.808292,11.235936,Entire home/apt,88,2,69,2024-06-14,0.87,1,156,24,
22023398,La Corte - QK Costa58 Home Tower,158795639,Riccardo,,Centro Storico,43.76503,11.25357,Entire home/apt,267,1,1,2024-02-25,0.25,6,96,1,048017CAV0225
22023625,Affacci Sulla Via - QK Costa58 Home Tower,158795639,Riccardo,,Centro Storico,43.76654,11.25327,Entire home/apt,197,1,0,,,6,90,0,048017CAV0225
22024324,Il Cipresso - QK Costa58 Home Tower,158795639,Riccardo,,Centro Storico,43.76701,11.25328,Entire home/apt,312,1,0,,,6,93,0,048017CAV0225
22027710,Il Camino - QK Costa58 Home Tower,158795639,Riccardo,,Centro Storico,43.76699,11.2548,Entire home/apt,424,1,1,2024-02-25,0.25,6,106,1,048017CAV0225
22028503,Il Miraggio - QK Costa58 Home Tower,158795639,Riccardo,,Centro Storico,43.76675,11.25509,Entire home/apt,260,1,24,2024-06-02,4.53,6,100,24,048017CAV0225
22040901,Florence LightHouse,43072824,Giulio,,Centro Storico,43.78222,11.25479,Entire home/apt,250,2,67,2022-09-22,0.85,1,103,0,
22042784,Casa Fiorentina- Galileo room,158969757,Valentina,,Centro Storico,43.77845,11.25297,Private room,71,1,229,2024-06-05,3.01,12,99,41,
22043236,Florence Lily House,158969757,Valentina,,Campo di Marte,43.78589,11.26604,Entire home/apt,22,29,16,2018-11-25,0.21,12,53,0,
22043497,Remigio View～ Lovely terrace in the chief district,101264939,Mattia,,Centro Storico,43.76815,11.25866,Entire home/apt,174,2,141,2024-06-10,2.22,30,250,27,048017LTN9397
22058013,Ad un passo dal Duomo,160747280,Sau Chuck,,Centro Storico,43.774633,11.258416,Entire home/apt,166,3,309,2024-06-18,4.05,1,58,73,
22061145,La Maison d'Elisa,142757077,Elisa,,Centro Storico,43.78258,11.2445,Entire home/apt,150,3,13,2024-05-20,0.17,1,339,1,4888990
22067116,Casa Andrea (Apt Arancio,161192149,Corso,,Rifredi,43.79568,11.25885,Entire home/apt,,2,81,2023-02-04,1.03,2,3,0,
22076817,My Flat in Florence Bianco Buonarroti,159697738,Stefano,,Centro Storico,43.76668,11.25297,Entire home/apt,130,1,203,2024-06-14,2.67,2,46,29,048017LTN1958
22079536,Firenze Piazza Libertà Sole,160596354,Mariantonietta,,Campo di Marte,43.78335,11.26306,Private room,83,2,77,2024-06-07,0.97,4,327,24,
22114856,Duomo apartment,156534404,Ketjona,,Centro Storico,43.77087,11.25873,Entire home/apt,200,2,214,2024-06-06,2.69,2,164,32,
22115103,Buontalenti Residence,34731752,Valeria,,Centro Storico,43.77157,11.25176,Entire home/apt,699,3,11,2021-09-20,0.15,1,326,0,
22119188,MUSICA tres chic free wi fi   lift A/C,17095486,Sibilla,,Centro Storico,43.77971,11.24195,Entire home/apt,140,4,2,2020-01-01,0.03,12,145,0,048017LTN1871
22159924,Camera doppia molto confortevole,137685678,Isabella,,Rifredi,43.78656,11.24888,Private room,,2,90,2024-06-07,1.14,5,0,36,
22160863,Nice apartment 200 m from S.Croce square 5 sleeps,155914336,Emanuele,,Centro Storico,43.77002,11.26493,Entire home/apt,280,3,0,,,16,93,0,
22170356,CaseMaggi Florence Historic City Center Apartment,161947753,Margherita,,Centro Storico,43.772279390369135,11.264168433845043,Entire home/apt,239,3,95,2024-06-17,1.25,1,273,24,
22176463,The Golden Tree - Boutique Apartment,510205,Rachele,,Centro Storico,43.77427,11.24228,Entire home/apt,243,3,70,2024-06-01,0.89,1,96,11,CIR 048017LTN0052
22183801,Casa Andrea (Apt Pompelmo),161192149,Corso,,Rifredi,43.79644,11.25542,Entire home/apt,70,3,60,2024-01-05,0.77,2,175,1,
22185282,CASA AMELIE - APARTAMENT IN FLORENCE,162086614,Silvia,,Isolotto Legnaia,43.77245,11.22107,Entire home/apt,180,2,84,2024-05-27,1.06,1,284,26,
22196868,Camera privata in centro - Code Rooms Firenze,161726385,Felice,,Centro Storico,43.77035,11.26026,Private room,288,1,0,,,5,168,0,
22197676,Ponte Vecchio's Nest,162202370,Antonio,,Centro Storico,43.7658,11.25464,Entire home/apt,125,2,10,2023-07-07,0.14,1,64,1,
22205418,Apt downtown Oltrano first floor wifi,34165740,Cinzia,,Centro Storico,43.76629,11.2449,Entire home/apt,104,2,103,2024-06-17,1.30,1,312,24,
22207307,Appartamento a San Lorenzo,4609215,Sara,,Centro Storico,43.77754,11.25027,Entire home/apt,70,2,20,2024-05-03,0.26,2,285,8,048017LTN2199
22220591,Camera privata in centro - Code Rooms Firenze,161726385,Felice,,Centro Storico,43.77035,11.26026,Private room,254,1,0,,,5,123,0,
22221200,Camera privata in centro - CoDe Rooms Firenze,161726385,Felice,,Centro Storico,43.77035,11.26026,Private room,265,1,4,2021-05-20,0.10,5,142,0,
22221862,Camera privata in centro - Code Rooms Firenze,161726385,Felice,,Centro Storico,43.77035,11.26026,Private room,276,1,0,,,5,158,0,
22222168,Acciaiuoli house,28095420,Eleonora,,Centro Storico,43.769285925826516,11.252813964338342,Entire home/apt,214,1,479,2024-06-19,6.24,3,215,106,
22222201,Camera privata in centro - Code Rooms Firenze!,161726385,Felice,,Centro Storico,43.77134,11.25717,Private room,,1,1,2018-01-02,0.01,5,176,0,
22224631,Bedroom in a yoga studio,35562145,Laura,,Centro Storico,43.76261,11.26101,Entire home/apt,85,2,58,2024-01-01,0.78,1,4,13,
22226159,Flat in the historic center of Florence,162409083,Giliana,,Centro Storico,43.7755,11.25212,Entire home/apt,,3,88,2024-06-08,1.16,2,2,6,
22237325,Historic Penthouse with sweeping views of Florence,162494515,Lorenzo,,Centro Storico,43.7686,11.26006,Entire home/apt,59,1,11,2020-09-28,0.14,1,6,0,
22237696,i' DAVID,162497730,Niccolò,,Centro Storico,43.7719,11.24616,Entire home/apt,124,2,123,2024-05-21,1.65,1,115,37,
22243344,Modern and spacious loft Historical center,23030796,Alessandra,,Centro Storico,43.77499,11.23856,Entire home/apt,150,3,32,2023-07-29,0.42,13,162,2,048017LTN13925
22275535,Cuore di Firenze,144151999,Olga,,Centro Storico,43.773,11.24678,Entire home/apt,210,2,292,2024-06-06,3.69,2,42,64,
22286661,Rooftop with Breathtaking Views. Short Walk to The Duomo.,162800421,Geraldine,,Campo di Marte,43.78322,11.26909,Entire home/apt,388,2,292,2024-06-18,3.74,1,265,53,
22292949,"Luxury Penthouse,  your Romantic experience!",69319793,Mary,,Centro Storico,43.77226,11.24938,Entire home/apt,174,2,280,2024-06-01,3.65,4,337,59,
22298552,Dreaming in Piazza della Signoria top location,4677306,Marialaura,,Centro Storico,43.7689,11.25404,Entire home/apt,191,2,189,2024-06-19,2.52,7,200,55,048017LTN3220
22301454,Campuccio 21,23904874,Edoardo E Michela,,Centro Storico,43.76445,11.24417,Entire home/apt,125,1,20,2024-05-18,0.26,251,155,5,
22314343,Historical Tower  Spectacular Arno View& Balcony,26478188,Kay,,Centro Storico,43.76695401417162,11.25015880002773,Entire home/apt,,3,34,2024-06-16,0.54,4,95,3,
22351845,Casa Fiorentina - Dante room,158969757,Valentina,,Centro Storico,43.77844,11.25291,Private room,71,1,234,2024-06-06,3.01,12,355,39,
22365508,lovely apartment  adjacent  to  S.croce square,155914336,Emanuele,,Centro Storico,43.76955,11.26106,Entire home/apt,324,3,4,2023-12-10,0.06,16,33,1,
22371219,i' BATI,162540847,Frosini,,Centro Storico,43.7735,11.24639,Entire home/apt,126,2,87,2024-06-06,1.15,1,116,32,
22385856,San Giorgio Loft,45827675,Tommaso,,Centro Storico,43.7668,11.25317,Entire home/apt,189,2,355,2024-06-21,4.54,9,313,51,048017LTN2249
22395053,Tabata apartment in the heart of Florence,163793339,Stefania,,Centro Storico,43.77576,11.25334,Entire home/apt,170,2,197,2024-06-03,2.59,1,135,41,048017LTN0176
22396651,Cristina Suite,163809774,HoseFlo,,Centro Storico,43.77841,11.25438,Entire home/apt,145,2,128,2024-05-15,1.62,1,284,33,048017LTN5300
22397398,Via dei Fossi apartment,120686784,Emilio,,Centro Storico,43.7711,11.24923,Entire home/apt,450,2,173,2024-05-15,2.24,9,266,42,048017LTN14456
22400989,Singola Colorata Firenze Centro Storico,725879,Nadja Maria,,Centro Storico,43.77593,11.25483,Private room,110,2,396,2024-06-13,5.03,14,177,70,
22413565,Palazzo D'Ambra Presidential Suite Apartment,90364788,Francesco,,Centro Storico,43.77431,11.25331,Entire home/apt,750,1,225,2024-06-20,2.85,8,81,35,
22416597,Apartment in Renaissance Palace.,90364788,Francesco,,Centro Storico,43.77478,11.25296,Entire home/apt,295,1,262,2024-06-09,3.32,8,76,48,
22420284,Appartamento tra Storia e Design vicino al Duomo,90364788,Francesco,,Centro Storico,43.77476,11.25301,Entire home/apt,372,1,326,2024-06-16,4.14,8,80,57,
22434730,Nel cuore di Firenze con spazio esterno,163925465,Rosa,,Centro Storico,43.77519,11.25914,Entire home/apt,160,3,202,2024-06-17,2.56,1,105,39,048017LTN2795
22444502,Mamo Florence - Palazzo Spinelli Apartment,164437131,Dorotea,,Centro Storico,43.76801,11.26103,Entire home/apt,121,1,38,2023-06-11,0.50,2,317,0,CIR: 048017LTN6175
22448229,Home Magè Florence with private garage and balcony,81769572,Nadia,,Centro Storico,43.77943,11.24076,Entire home/apt,262,2,184,2024-06-18,2.36,2,329,41,048017LTN2118
22457051,TRADIZIONALE CASA CUORE STORICO FIRENZE,30818209,Laura,,Centro Storico,43.78035,11.25737,Entire home/apt,236,1,20,2023-11-12,0.27,3,365,5,
22468381,Central and cozy apartment,164597949,Beatrice,,Centro Storico,43.77483,11.24004,Entire home/apt,200,2,26,2020-08-12,0.36,1,349,0,
22477166,"""Annunziata Suite 2"" - Center of Florence.",163541103,Gherardo,,Centro Storico,43.77724,11.26199,Entire home/apt,180,2,200,2024-06-13,2.63,2,296,51,048017LTN14634
22477845,San Lorenzo Chic - 5 Minutes from the Duomo,4156491,Apartments Florence,,Centro Storico,43.77592,11.25279,Entire home/apt,285,3,3,2022-06-25,0.12,79,68,0,048017LTN3434
22477896,"Large double room, private bathroom, TV, parking",3887291,Tiziana,,Centro Storico,43.77945,11.24307,Private room,118,2,4,2018-06-16,0.05,1,276,0,
22493465,Camera su giardino in centro città,164982912,Anna,,Centro Storico,43.77688,11.26171,Private room,48,3,211,2024-06-13,2.88,1,19,71,048017LTN0287
22500119,A due passi dal centro e lontano dal caos,163771047,Stefania,,Gavinana Galluzzo,43.75235,11.24572,Entire home/apt,90,3,145,2024-06-19,1.88,2,257,32,048017LTN12475
22508375,Double room in Florence,132837667,Mario E Caterina,,Rifredi,43.79369,11.24571,Private room,88,2,274,2024-06-16,3.49,4,335,79,
22522298,"Strange Uncle, Concrete Zen Room",725879,Nadja Maria,,Centro Storico,43.77576,11.25469,Private room,144,1,390,2024-06-14,4.95,14,168,66,
22527011,Berlin in Florence Double Bedroom,725879,Nadja Maria,,Centro Storico,43.7756635,11.2546672,Private room,138,1,394,2024-06-20,5.01,14,178,71,
22529219,ATTICO FIRENZE NORD,165428348,Luciana,,Rifredi,43.79689,11.20982,Entire home/apt,82,1,424,2024-06-20,5.39,1,163,56,
22529524,Living in the history of Firenze,6615546,Susanna,,Centro Storico,43.76987,11.25981,Entire home/apt,93,7,0,,,5,264,0,
22538932,D - Appartamenti CORSO 3 - Vivere Firenze,14918959,Lorenzo,,Centro Storico,43.7716,11.25684,Entire home/apt,148,1,350,2024-06-16,4.45,4,123,70,048017LTN7022
22539776,Il salotto del Maestro,165568950,Maurizio,,Centro Storico,43.77896,11.25378,Entire home/apt,95,1,218,2024-06-21,2.81,1,75,80,
22553100,Bufalini 2 - Raffaello by Interhome,161551313,Alessandra - Interhome Group,,Centro Storico,43.77382,11.2584,Entire home/apt,156,1,5,2023-07-22,0.08,7,252,2,
22553102,Bufalini 3 - Michelangelo by Interhome,161551313,Alessandra - Interhome Group,,Centro Storico,43.77368,11.258427,Entire home/apt,156,1,6,2023-06-05,0.08,7,274,0,
22576279,Polo Universitario Apartment,23904874,Edoardo E Michela,,Centro Storico,43.78573,11.23719,Entire home/apt,141,30,1,2024-06-16,1,251,74,1,
22586462,"2 floors apt: 2 beds, 2 bathrooms next to Stadium",2737117,Simone,,Campo di Marte,43.77691828325165,11.28972147209136,Entire home/apt,110,2,41,2024-06-12,0.74,1,35,11,048017LTN12753
22607482,Iris 1 apartment,23904874,Edoardo E Michela,,Centro Storico,43.77168,11.26948,Entire home/apt,121,1,2,2022-06-19,0.03,251,343,0,
22609588,Iris 1B apartment,23904874,Edoardo E Michela,,Centro Storico,43.77204,11.27038,Entire home/apt,157,1,24,2024-03-30,0.33,251,312,8,
22628030,Il calore di un nido a due passi da Ponte Vecchio,39002948,Caterina,,Centro Storico,43.76764,11.25205,Entire home/apt,140,3,170,2024-06-20,2.25,1,69,47,
22629196,Lungarno Flat in the Heart of Florence,166596117,Giovanni,,Centro Storico,43.76784,11.25956,Entire home/apt,111,3,165,2024-06-06,2.12,2,11,34,
22671998,Sophisticated Ponte Vecchio Apartment with Rooftop Views,167050893,Eugenio,,Centro Storico,43.76719,11.25223,Entire home/apt,380,3,235,2024-06-13,3.15,1,241,39,
22680275,Cozy Laura Place,152966008,Laura,,Gavinana Galluzzo,43.7624626159668,11.278009414672852,Entire home/apt,90,2,121,2024-06-17,1.58,1,271,25,
22695468,Matthew’s House,1570918,Matteo,,Campo di Marte,43.76617,11.28376,Private room,108,2,211,2024-06-20,2.70,1,212,38,
22703799,Godi Fiorenza Suite,40419694,Francesca,,Rifredi,43.797,11.21664,Entire home/apt,,3,4,2019-11-03,0.05,1,0,0,048017LTN2823
22724278,Luxury Blue River,23904874,Edoardo E Michela,,Centro Storico,43.76646,11.25386,Entire home/apt,919,1,149,2024-06-11,1.95,251,202,26,
22727668,Close to Michelangelo,5161245,Carla,,Centro Storico,43.77721,11.25614,Entire home/apt,174,1,270,2024-06-18,3.52,1,35,90,
22746382,Discovering the Florentine dawn,10506595,Jacopo,,Rifredi,43.79767,11.24172,Private room,35,2,133,2024-06-13,1.75,1,105,18,
22759184,Artist's Studio with Loft,14532260,Niklas,,Centro Storico,43.7825,11.23504,Entire home/apt,114,2,212,2024-06-07,2.79,1,73,32,
22801995,"ALINARI Suite Belfiore Magè, garage and balcony",81769572,Nadia,,Centro Storico,43.77943,11.24076,Entire home/apt,199,2,16,2024-05-08,0.21,2,70,1,048017LTN2118
22804056,"SANITIZED, self check-in Amazing flat SMN station",168510038,Eva,,Centro Storico,43.77488,11.24634,Entire home/apt,234,1,272,2024-06-19,3.53,3,326,43,
22806857,Chic Loft in a Restored Couch House,168542559,Elena,,Centro Storico,43.76887,11.26807,Entire home/apt,139,3,252,2024-06-05,3.26,2,240,47,048017LTN1468
22808348,Margot in Piazza della Signoria,73926343,Giovanna,,Centro Storico,43.7696,11.25522,Entire home/apt,150,3,174,2024-06-15,2.33,1,352,29,
22813707,Appartamento nel cuore di Firenze zona Santa Croce,168603273,Emilio,,Centro Storico,43.77328,11.26359,Entire home/apt,136,3,165,2024-06-19,2.18,1,93,54,048017AFR2495
22814342,Spacious family home w/ garden near Via Boccaccio,314936,Helen,,Campo di Marte,43.79494,11.27234,Entire home/apt,95,3,0,,,1,29,0,
22821326,"""Annunziata Suite 1"" - Center of Florence.",163541103,Gherardo,,Centro Storico,43.77699,11.26174,Entire home/apt,180,2,243,2024-06-20,3.14,2,274,48,048017LTN14634
22825083,Acacia Firenze - DALIA,488317,Deanna,,Centro Storico,43.77859,11.25008,Entire home/apt,168,3,58,2023-11-06,0.77,38,110,1,048017LTN2871
22825944,CASA AMELIE,64705989,Lorella,,Centro Storico,43.76759,11.25317,Entire home/apt,150,1,65,2022-10-28,0.89,5,200,0,
22826869,B&B in the heart of Florence:pvt bath-Raffaello,160715676,Antelios,,Centro Storico,43.77175,11.24979,Hotel room,1593,1,12,2023-01-02,0.16,4,0,0,
22827158,Acacia Firenze - Angelica,488317,Deanna,,Centro Storico,43.77591,11.25642,Entire home/apt,276,3,98,2024-05-17,1.31,38,86,24,048017LTN3280
22840675,B&B centralissimo:bagno privato-Michelangelo,160715676,Antelios,,Centro Storico,43.7725,11.25112,Hotel room,190,2,0,,,4,0,0,
22857244,Duomo Luxury Loft,23904874,Edoardo E Michela,,Centro Storico,43.77254,11.26271,Entire home/apt,296,1,54,2024-05-24,0.72,251,340,10,
22857515,Orcagna22,508082930,Giuseppina,,Campo di Marte,43.76805,11.27386,Entire home/apt,86,2,214,2024-06-20,2.82,1,219,56,
22866026,Lovely nest near Florence city centre,39705215,Francesco,,Campo di Marte,43.78613,11.27111,Entire home/apt,114,2,185,2024-05-10,2.43,2,262,7,CIR 0480 17 LTN 1206.
22876254,VIALE FANTI 163,111920722,Filippo,,Campo di Marte,43.77807,11.28714,Entire home/apt,100,4,49,2023-10-25,0.73,1,108,12,
22878055,B&B centralissimo:bagno privato-Leonardo,160715676,Antelios,,Centro Storico,43.77255,11.25049,Hotel room,218,1,5,2022-07-14,0.07,4,0,0,
22881774,DiladdArno Holiday Home,169320614,Stefano Patrizia Tommaso,,Centro Storico,43.75871276855469,11.241190910339355,Entire home/apt,110,3,86,2024-03-23,1.11,1,60,8,
22898979,Santo Spirito Casa Falciani,113676570,Simona,,Centro Storico,43.76757,11.24888,Entire home/apt,150,4,91,2023-07-23,1.20,1,79,5,
22905535,Casa Cecilia sopra il Duomo,169547848,Leonardo,,Centro Storico,43.770607708941675,11.255762990984502,Entire home/apt,170,2,244,2024-06-18,3.17,1,320,35,
22921028,SUNSHINE HOME TERRACE WIFI CLOSE CENTER PETFRIEND,3996892,Rebecca,,Campo di Marte,43.77869,11.27788,Entire home/apt,95,3,28,2024-04-18,0.37,4,178,11,CIR 048017LTN1051
22932117,"Ubi's Home, 2/4/6 people, looking at the dome!",169827628,Giulia,,Centro Storico,43.7739372253418,11.245072364807129,Entire home/apt,216,3,143,2024-06-16,1.88,2,333,36,048017LTN0085
22933280,Geppi Superior al Ponte Vecchio★★★★★,82590894,Gianluca And Gaia,,Centro Storico,43.76908,11.24786,Entire home/apt,220,1,91,2024-06-08,1.21,3,71,30,
22935305,Santa Croce cozy apartment,133405218,Bernardo,,Centro Storico,43.77034,11.2598,Entire home/apt,145,2,382,2024-06-20,4.99,2,0,61,048017 LT 2303
22947833,DIMORA FIORENTINA - IN THE HEART OF FLORENCE x4,96122546,Welcome To Our Holiday Homes,,Centro Storico,43.77582,11.25328,Entire home/apt,127,1,102,2024-06-03,1.34,123,206,20,048017LTN4320
22955012,La Clara,70900726,Francesco,,Campo di Marte,43.79614,11.27303,Entire home/apt,40,190,5,2019-08-22,0.07,5,53,0,
22962513,Il Giglio di Maria in S. Spirito,170148402,Anna,,Centro Storico,43.76454,11.24451,Entire home/apt,143,3,41,2024-05-12,0.54,2,338,10,
22970706,Gorgeous bedroom close to the heart of Florence,170249022,Federica,,Centro Storico,43.78377,11.23738,Private room,44,2,235,2024-06-03,3.11,1,6,34,
22979381,Appartamento pieno centro con vista sulla cupola,62008467,Michela,,Centro Storico,43.77315,11.2628,Entire home/apt,91,1,82,2024-06-03,3.06,1,19,32,
22983926,"Pitti  Penthouse, 2 terraces with stunning view",62822511,Marusca E Marta,,Centro Storico,43.76683,11.25104,Entire home/apt,290,3,70,2024-03-29,0.92,8,165,18,
23009217,Allegri4 il Loft dell'armonia,168293279,Elena,,Centro Storico,43.76942,11.26279,Entire home/apt,95,2,123,2024-05-16,1.62,1,71,17,"foglio 175, particella 90, Sub 16"
23017022,One bedroom apartment in the center of Florence,170764215,Tommaso,,Centro Storico,43.78191,11.25725,Entire home/apt,164,3,34,2023-09-29,0.45,1,2,4,
23029061,Bilocale alla rosa di San Frediano,1366654,Gianluca,,Centro Storico,43.76953,11.24054,Entire home/apt,100,3,73,2024-06-13,0.96,2,3,28,
23029822,"FLORENCE ARMONIA, silenzioso apt per 4 a Firenze",42972746,Sabrina,,Campo di Marte,43.78732,11.26951,Entire home/apt,80,2,23,2024-05-25,0.31,4,125,2,
