Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94,female,w,lnw
275088,352588290001104,November,MA,2854.9325,100.0,7,40,1,7.0,18,1,7,0,0,"Foreign Born, Not a US Citizen",1,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,No,Employed-At Work,0,14.285714285714286,2.659260036932778
275260,231253008320153,November,MA,3663.7278,231.0,28,39,1,4.0,23,2,7,1,2,"Native, Born In US",1,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,8.25,2.1102132003465894
275491,599960521980952,November,MA,3324.4186,544.0,34,39,1,,63,2,1,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,16.0,2.772588722239781
275945,991863000020680,November,MI,3006.4619,760.0,40,39,1,,58,2,1,0,0,"Native, Born In US",3,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,19.0,2.9444389791664403
276100,362011120007002,November,MI,3021.425,512.0,32,39,1,,57,2,5,0,0,"Native, Born In US",3,Elementary and secondary schools (6111),2540,Government - State,Yes,,Employed-At Work,1,16.0,2.772588722239781
276353,721820528931002,November,MN,3263.8891,400.0,40,39,1,1.0,27,2,7,2,5,"Foreign Born, Not a US Citizen",4,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-At Work,1,10.0,2.302585092994046
276432,10002492209027,November,MN,2915.3189,500.0,38,40,1,,63,2,1,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,13.157894736842104,2.5770219386958058
276473,137490501540201,November,MN,3024.6626,208.0,16,39,1,,36,2,1,2,3,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,13.0,2.5649493574615367
276486,208204730710787,November,MN,3407.5323,460.0,40,43,1,,21,2,7,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-At Work,1,11.5,2.4423470353692043
276576,81037687200281,November,MN,3127.4922,150.0,25,39,1,,30,2,7,0,0,"Native, Born In US",4,Child day care services (6244),2540,"Private, For Profit",No,No,Employed-At Work,1,6.0,1.791759469228055
276589,187390701740204,November,MN,2987.0738,325.0,32,39,1,,47,2,1,2,10,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,10.15625,2.3180892795300108
276612,20810059975999,November,MS,1439.8294,105.0,14,40,2,,22,2,7,0,0,"Native, Born In US",6,"Colleges and universities, including junior colleges (6112, 6113)",2540,Government - State,No,No,Employed-At Work,1,7.5,2.0149030205422647
277311,942089972259210,November,MO,2561.3065,346.15,37,40,1,,58,2,1,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,9.355405405405405,2.23595429447981
277585,126913000034802,November,MT,386.6411,442.68,31,40,1,,61,2,1,0,0,"Native, Born In US",8,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,14.28,2.658859956911438
277682,503212130007203,November,MT,374.1761,351.85,31,39,1,,49,2,1,0,0,"Native, Born In US",8,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,11.350000000000001,2.4292177439274116
277762,905302580010278,November,MT,581.9152,448.02,38,39,7,,34,2,1,3,3,"Native, Born In US",8,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,11.79,2.4672517145492794
277813,103366190103104,November,MT,371.7233,173.0,20,40,1,,29,2,1,2,8,"Native, Born In US",8,Elementary and secondary schools (6111),2540,"Private, For Profit",No,Yes,Employed-At Work,1,8.65,2.157559320943788
277885,710009503619380,November,MT,370.5321,392.0,40,39,1,,34,2,1,3,10,"Native, Born In US",8,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,9.8,2.2823823856765264
278014,193173010085300,November,NE,1289.7101,346.15,30,44,1,,49,2,1,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,No,Employed-At Work,1,11.538333333333332,2.4456748254618788
278154,610005293202741,November,NE,1333.6498,700.0,35,43,1,,60,2,1,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,20.0,2.995732273553991
278317,306920919051285,November,NV,1889.9198,450.0,30,39,2,,37,2,7,1,1,"Native, Born In US",8,Elementary and secondary schools (6111),2540,Government - Local,No,Yes,Employed-At Work,1,15.0,2.70805020110221
278350,520425006035790,November,NV,1648.2882,525.0,35,41,5,,26,2,1,3,5,"Native, Born in PR or US Outlying Area",8,Elementary and secondary schools (6111),2540,Government - Local,No,Yes,Employed-At Work,1,15.0,2.70805020110221
279422,555399889400816,November,NJ,3157.8603,450.0,30,43,1,3.0,34,2,1,3,6,"Native, Born In US",2,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,15.0,2.70805020110221
279632,974559450229305,November,NJ,2671.7092,750.0,33,39,1,,54,2,1,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,22.727272727272727,3.123565645063876
280140,168066421301271,November,NY,3505.9906,692.0,37,43,2,,53,2,7,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,18.7027027027027,2.928668042973445
280478,959398569600155,November,NY,3778.4469,500.0,35,42,1,4.0,49,2,1,0,0,"Foreign Born, US Cit By Naturalization",2,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,14.285714285714286,2.659260036932778
280515,5903003896646,November,NY,2974.9851,1826.0,40,43,1,,55,2,1,0,0,"Native, Born In US",2,"Other schools, instruction, and educational services (6116, 6117)",2540,Government - Local,Yes,,Employed-At Work,1,45.65,3.8210036070409776
280603,63036065908094,November,NY,3109.1014,349.0,23,39,1,,60,2,1,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,15.173913043478262,2.7195777062732773
280652,147033060014754,November,NY,3202.1444,349.0,30,40,1,,63,2,1,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,11.633333333333333,2.4538745405402715
280788,521369000930210,November,NY,3237.966,69.23,6,43,1,,36,2,1,2,8,"Native, Born In US",2,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-At Work,1,11.538333333333334,2.445674825461879
280851,699130589880953,November,NY,3637.5225,200.0,20,40,1,,20,2,7,0,0,"Native, Born In US",2,Child day care services (6244),2540,"Private, For Profit",No,No,Employed-At Work,1,10.0,2.302585092994046
280920,881864000930780,November,NY,3237.966,500.0,38,39,1,,37,2,4,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2540,Government - State,Yes,,Employed-At Work,1,13.157894736842104,2.5770219386958058
280949,936629850879301,November,NY,3490.1668,350.4,40,39,1,8.0,46,2,1,4,14,"Native, Born In US",2,Child day care services (6244),2540,"Private, For Profit",Yes,,Employed-At Work,1,8.76,2.1701959049483
281442,149583070067703,November,NC,3506.882,575.0,40,42,1,,50,2,1,1,4,"Native, Born In US",5,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,14.375,2.665490586683414
281726,96078325300711,November,ND,325.1796,385.0,35,43,1,,40,2,1,2,10,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,11.0,2.3978952727983707
281737,159903080018400,November,ND,335.5044,510.0,40,40,1,,31,2,1,0,0,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,12.75,2.545531271604435
282151,921960396981003,November,OH,4274.4172,1000.0,36,43,2,,61,2,4,0,0,"Native, Born In US",3,"Other schools, instruction, and educational services (6116, 6117)",2540,"Private, Nonprofit",No,No,Employed-At Work,1,27.77777777777778,3.324236340526027
282291,106373090084504,November,OH,2802.5626,349.0,31,39,1,,56,2,1,0,0,"Native, Born In US",3,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,No,Employed-Absent,1,11.258064516129032,2.4210847177172807
282576,999050418240953,November,OH,3030.9618,40.0,4,35,1,,16,2,7,0,0,"Native, Born In US",3,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,No,Employed-At Work,1,10.0,2.302585092994046
282808,999830744280653,November,OH,2684.7683,260.0,20,41,1,,43,2,1,2,10,"Native, Born In US",3,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,13.0,2.5649493574615367
282866,304743095908594,November,OK,1805.5485,903.0,40,43,1,,38,1,1,2,6,"Native, Born In US",7,Employment services (5613),2540,"Private, For Profit",No,No,Employed-At Work,0,22.575,3.116843099303049
283192,710002624907210,November,OK,1289.839,903.0,40,43,1,,36,1,1,2,10,"Native, Born In US",7,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,0,22.575,3.116843099303049
283515,40110040164374,November,OR,2487.2648,330.0,30,43,1,,25,1,7,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,0,11.0,2.3978952727983707
283980,824641075908490,November,PA,3135.7519,300.0,25,39,1,,58,1,1,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,0,12.0,2.4849066497880004
284235,405040214088267,November,PA,3249.5999,346.15,32,39,1,,62,2,1,0,0,"Native, Born In US",2,Elementary and secondary schools (6111),2540,"Private, Nonprofit",Yes,,Employed-At Work,1,10.8171875,2.3811363043243077
284635,540409924593062,November,RI,406.4791,529.5,30,43,1,,48,2,5,0,0,"Native, Born In US",1,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,17.65,2.8707357833793057
285081,40610105849069,November,SD,642.0988,368.98,38,43,1,,32,2,1,4,10,"Native, Born In US",4,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,9.71,2.2731562823032334
285543,465945307097729,November,TN,2919.192,300.0,20,40,1,,47,2,1,0,0,"Native, Born In US",6,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-At Work,1,15.0,2.70805020110221
285621,910006324014707,November,TN,2119.2565,307.69,40,40,1,,51,2,1,0,0,"Native, Born In US",6,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,7.69225,2.0402133284984294
285963,183464080172095,November,TX,4299.0302,346.15,40,43,1,,27,2,1,0,0,"Native, Born In US",7,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,8.653749999999999,2.157992753010098
286165,684124095905198,November,TX,4125.9337,290.0,40,39,1,1.0,39,2,1,2,3,"Native, Born In US",7,Child day care services (6244),2540,"Private, For Profit",No,No,Employed-At Work,1,7.25,1.9810014688665833
287132,999078973459490,November,TX,3187.9168,196.15,40,39,1,1.0,49,2,1,0,0,"Native, Born In US",7,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,4.9037500000000005,1.5900002185416253
287374,710009714536369,November,UT,1496.6498,184.61,17,43,1,,45,2,1,3,10,"Native, Born In US",8,Elementary and secondary schools (6111),2540,Government - State,No,No,Employed-At Work,1,10.859411764705882,2.385032147726262
288272,175985010030607,November,VA,3339.7801,230.76,35,39,1,,40,2,1,2,10,"Native, Born In US",5,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,6.5931428571428565,1.886030147899275
288546,1509413310306,November,WA,2432.0283,460.0,40,39,4,,27,2,7,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-At Work,1,11.5,2.4423470353692043
289793,551556008250050,November,WI,2597.1106,452.55,35,39,1,,50,2,1,0,0,"Native, Born In US",3,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,12.93,2.559550192783766
290011,699640114480955,November,WY,293.8946,336.0,28,42,1,8.0,32,2,7,3,11,"Native, Born In US",8,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,12.0,2.4849066497880004
290167,699910972170955,November,WY,318.3896,400.0,40,42,1,,39,2,1,2,3,"Foreign Born, Not a US Citizen",8,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,10.0,2.302585092994046
290349,410002780111511,December,AL,2536.6603,100.0,20,40,1,,21,2,7,0,0,"Native, Born In US",6,"Colleges and universities, including junior colleges (6112, 6113)",2540,Government - Local,No,No,Employed-At Work,1,5.0,1.6094379124341003
292449,596986501540009,December,CA,4077.6197,961.0,40,43,4,,47,2,1,1,4,"Foreign Born, Not a US Citizen",9,Child day care services (6244),2540,"Private, For Profit",No,No,Employed-At Work,1,24.025,3.1790949548563563
292681,760125066909997,December,CA,3633.7251,210.0,15,43,1,1.0,37,2,1,1,4,"Native, Born In US",9,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,14.0,2.6390573296152584
292856,985096041068790,December,CA,2018.8074,442.3,25,43,2,,54,2,6,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,17.692,2.8731125600060805
292923,610374111832,December,CA,3421.0537,550.0,30,39,1,1.0,34,2,7,1,3,"Native, Born In US",9,Employment services (5613),2540,"Private, For Profit",No,No,Employed-At Work,1,18.333333333333332,2.908720896564361
293496,561763018500472,December,CA,2801.14,750.0,35,44,1,7.0,52,2,1,2,4,"Foreign Born, US Cit By Naturalization",9,Elementary and secondary schools (6111),2540,Government - State,Yes,,Employed-At Work,1,21.428571428571427,3.0647251450409425
293513,600609776325472,December,CA,2487.2515,432.0,32,40,1,1.0,64,2,1,0,0,"Foreign Born, US Cit By Naturalization",9,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,13.5,2.6026896854443837
293531,600609951278174,December,CA,3122.2715,232.55,35,39,1,,57,2,1,1,4,"Native, Born In US",9,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,6.644285714285715,1.8937571941806925
294068,909003990610791,December,CA,3668.6692,884.0,40,43,1,,22,2,7,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,22.1,3.095577608523707
294540,5480113013999,December,CT,2433.6223,108.0,12,36,2,,16,2,7,0,0,"Native, Born In US",1,"Other schools, instruction, and educational services (6116, 6117)",2540,"Private, For Profit",No,No,Employed-At Work,1,9.0,2.1972245773362196
294589,767095759900912,December,CT,943.8314,494.23,29,42,2,,43,2,7,1,4,"Native, Born In US",1,Elementary and secondary schools (6111),2540,Government - Local,Yes,,Employed-At Work,1,17.04241379310345,2.835705165893965
294793,737029850069890,December,CT,1480.3321,369.0,28,43,1,,22,2,7,0,0,"Native, Born In US",1,Child day care services (6244),2540,"Private, For Profit",No,No,Employed-At Work,1,13.178571428571429,2.5785921338653233
294919,506705240997149,December,CT,1350.3998,213.8,20,39,1,,48,2,1,1,4,"Native, Born In US",1,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,10.690000000000001,2.3693087250369538
295054,43201600955992,December,DE,409.7419,21.0,3,37,1,,17,2,7,0,0,"Native, Born In US",5,Religious organizations (8131),2540,"Private, Nonprofit",No,No,Employed-At Work,1,7.0,1.9459101490553132
295332,10112215983183,December,DC,533.4837,440.0,40,40,2,,20,2,7,0,0,"Native, Born In US",5,Child day care services (6244),2540,"Private, For Profit",No,No,Employed-At Work,1,11.0,2.3978952727983707
295447,131031891104581,December,DC,252.1691,834.0,40,40,2,,50,2,7,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2540,Government - State,No,Yes,Employed-At Work,1,20.85,3.0373539482448106
296376,290824094416129,December,FL,3152.2171,320.0,40,39,1,,54,2,1,0,0,"Native, Born In US",5,Child day care services (6244),2540,"Private, Nonprofit",No,No,Employed-At Work,1,8.0,2.0794415416798357
296892,10310024886994,December,GA,3302.649,400.0,40,39,1,,25,2,7,0,0,"Native, Born In US",5,Child day care services (6244),2540,"Private, For Profit",No,No,Employed-At Work,1,10.0,2.302585092994046
296982,140621030045128,December,GA,2880.2348,565.21,40,40,1,,43,2,1,0,0,"Native, Born In US",5,Elementary and secondary schools (6111),2540,Government - Local,No,No,Employed-At Work,1,14.13025,2.648317889392007
297345,731787100004003,December,GA,2814.8689,276.92,40,39,1,,41,2,1,2,10,"Native, Born In US",5,Elementary and secondary schools (6111),2540,"Private, Nonprofit",No,No,Employed-At Work,1,6.923,1.9348492016958885
297674,190866404034519,December,HI,728.9648,312.0,12,40,4,,20,2,7,0,0,"Native, Born In US",9,"Colleges and universities, including junior colleges (6112, 6113)",2540,Government - State,No,No,Employed-At Work,1,26.0,3.258096538021482
297879,174741050063809,December,HI,629.6032,360.0,40,40,15,,56,2,1,0,0,"Native, Born In US",9,Elementary and secondary schools (6111),2540,"Private, For Profit",No,No,Employed-At Work,1,9.0,2.1972245773362196
